player_name,class_name,matches_played,innings_batted,not_outs,runs_scored,highest_inns_score,batting_average,balls_faced,batting_strike_rate,hundreds_scored,fifties_scored,boundary_fours,boundary_sixes,catches_taken,stumpings_made
235519,Tests,1,1,0,9,9,9,15,60,0,0,1,0,0,0
235519,ODIs,18,15,6,134,42*,14.88,218,61.46,0,0,8,3,6,0
235519,T20Is,12,6,2,40,14*,10,42,95.23,0,0,2,2,1,0
235519,First-class,60,101,10,1479,66,16.25,2938,50.34,0,3,146,27,32,0
235519,List A,95,86,16,1315,73*,18.78,1722,76.36,0,3,100,28,37,0
235519,T20s,53,35,7,444,85,15.85,372,119.35,0,1,31,15,8,0
55412,Tests,15,30,2,941,160,33.6,1925,48.88,2,3,113,6,15,0
55412,ODIs,91,88,11,2520,130*,32.72,3345,75.33,3,15,221,36,41,0
55412,T20Is,18,17,0,317,59,18.64,351,90.31,0,1,29,6,12,0
55412,First-class,70,125,6,4813,215,40.44,,,10,25,,,63,0
55412,List A,166,157,28,4983,168*,38.62,,,9,28,,,69,0
55412,T20s,58,52,9,1142,96,26.55,957,119.33,0,7,103,35,30,0
332996,Tests,12,22,10,126,25*,10.5,364,34.61,0,0,13,1,3,0
332996,ODIs,47,31,9,194,37,8.81,303,64.02,0,0,19,2,11,0
332996,T20Is,16,9,3,13,9*,2.16,35,37.14,0,0,0,0,2,0
332996,First-class,81,113,38,1098,57,14.64,2176,50.45,0,1,142,11,22,0
332996,List A,82,50,20,303,37,10.1,495,61.21,0,0,23,4,20,0
332996,T20s,57,15,6,41,10,4.55,67,61.19,0,0,3,0,18,0
713811,ODIs,3,3,0,37,34,12.33,50,74,0,0,3,2,0,0
713811,First-class,14,23,0,462,83,20.08,748,61.76,0,3,59,15,8,0
713811,List A,19,19,0,664,128,34.94,588,112.92,1,4,66,32,6,0
713811,T20s,10,10,0,71,25,7.1,78,91.02,0,0,11,0,1,0
235524,Tests,1,2,0,20,10,10,65,30.76,0,0,2,0,1,0
235524,ODIs,21,18,1,196,35,11.52,330,59.39,0,0,14,6,12,0
235524,T20Is,10,10,4,86,23*,14.33,83,103.61,0,0,6,3,4,0
235524,First-class,100,154,12,4412,165,31.07,8805,50.1,7,25,461,92,77,0
235524,List A,111,97,10,2156,122,24.78,2703,79.76,2,15,180,72,55,0
235524,T20s,61,51,6,650,81,14.44,555,117.11,0,2,59,22,25,0
55608,Tests,38,76,2,2223,158,30.04,5009,44.38,5,8,264,23,29,0
55608,ODIs,207,206,4,5631,178*,27.87,7677,73.34,5,34,581,86,71,0
55608,T20Is,60,60,2,1528,93*,26.34,1311,116.55,0,10,139,59,23,0
55608,First-class,140,251,11,9564,208*,39.85,,,23,44,,,124,0
55608,List A,343,341,22,10505,178*,32.93,,,9,70,,,139,0
55608,T20s,124,123,15,3824,162*,35.4,3021,126.58,4,28,314,160,55,0
571703,Tests,1,2,0,21,17,10.5,88,23.86,0,0,1,0,1,0
571703,ODIs,17,10,1,53,15,5.88,125,42.4,0,0,5,0,4,0
571703,T20Is,9,6,3,25,6*,8.33,30,83.33,0,0,2,0,1,0
571703,First-class,30,43,7,507,33,14.08,1500,33.8,0,0,50,1,13,0
571703,List A,55,34,7,309,47,11.44,507,60.94,0,0,31,2,23,0
571703,T20s,25,11,4,49,7*,7,55,89.09,0,0,5,0,12,0
232442,Tests,2,4,0,55,42,13.75,185,29.72,0,0,8,0,0,0
232442,ODIs,2,2,0,40,39,20,60,66.66,0,0,2,0,0,0
232442,First-class,84,154,11,4000,146,27.97,8523,46.93,7,20,,,46,0
232442,List A,76,71,5,1810,91,27.42,2593,69.8,0,12,151,18,23,0
232442,T20s,35,29,1,476,53,17,452,105.3,0,2,37,12,7,0
806239,Tests,2,4,0,9,6,2.25,31,29.03,0,0,0,1,3,0
806239,ODIs,7,5,1,52,20,13,47,110.63,0,0,5,1,2,0
806239,T20Is,3,3,2,41,28,41,23,178.26,0,0,3,2,1,0
806239,First-class,19,33,5,500,91,17.85,649,77.04,0,3,66,7,9,0
806239,List A,21,16,2,198,35,14.14,249,79.51,0,0,15,4,7,0
806239,T20s,15,6,3,68,28,22.66,47,144.68,0,0,5,3,2,0
290462,Tests,2,4,0,78,47,19.5,135,57.77,0,0,12,1,0,0
290462,ODIs,45,45,0,937,112,20.82,1155,81.12,1,3,91,24,12,0
290462,T20Is,8,8,0,253,94,31.62,196,129.08,0,2,23,13,2,0
290462,First-class,16,28,1,567,96,21,1061,53.44,0,3,74,11,8,0
290462,List A,79,78,5,2128,128,29.15,2433,87.46,4,10,,,21,0
290462,T20s,28,26,1,594,109,23.76,412,144.17,1,3,45,40,9,0
333000,Tests,8,16,1,533,83,35.53,1185,44.97,0,5,54,5,9,1
333000,ODIs,49,45,5,827,58*,20.67,1225,67.51,0,4,48,30,22,1
333000,T20Is,18,16,3,247,44,19,212,116.5,0,0,11,16,5,0
333000,First-class,56,102,5,3303,157,34.05,5628,58.68,5,19,358,66,61,1
333000,List A,105,93,9,1746,104*,20.78,2532,68.95,1,7,125,56,58,6
333000,T20s,40,35,5,604,46,20.13,515,117.28,0,0,33,36,11,4
55633,Tests,15,28,10,105,33,5.83,249,42.16,0,0,7,5,4,0
55633,ODIs,82,39,19,46,6,2.3,198,23.23,0,0,1,0,11,0
55633,T20Is,26,9,5,33,17*,8.25,40,82.5,0,0,3,1,5,0
55633,First-class,104,161,44,1154,57,9.86,3495,33.01,0,1,,,26,0
55633,List A,180,93,42,404,41,7.92,863,46.81,0,0,,,31,0
55633,T20s,73,31,16,138,27*,9.2,164,84.14,0,0,9,1,15,0
696139,ODIs,5,5,1,108,47,27,178,60.67,0,0,6,2,3,0
696139,First-class,4,6,0,126,84,21,305,41.31,0,1,15,1,6,1
696139,List A,7,7,1,138,47,23,214,64.48,0,0,8,3,5,0
696139,T20s,5,5,1,187,77,46.75,147,127.21,0,1,12,6,2,1
596375,Tests,1,2,0,6,6,3,21,28.57,0,0,1,0,0,0
596375,ODIs,15,15,1,304,60,21.71,382,79.58,0,1,29,5,11,0
596375,T20Is,6,6,0,98,43,16.33,80,122.5,0,0,7,2,2,0
596375,First-class,30,55,2,1498,119,28.26,2190,68.4,1,12,187,25,38,0
596375,List A,56,55,4,1223,99*,23.98,1683,72.66,0,8,123,7,24,0
596375,T20s,20,19,5,478,67*,34.14,417,114.62,0,2,31,9,7,0
827051,Tests,1,2,1,14,10,14,14,100,0,0,2,1,0,0
827051,ODIs,18,15,7,16,7,2,89,17.97,0,0,2,0,7,0
827051,T20Is,6,3,2,1,1*,1,5,20,0,0,0,0,2,0
827051,First-class,8,13,3,139,23,13.9,256,54.29,0,0,15,4,3,0
827051,List A,24,20,10,39,18,3.9,118,33.05,0,0,3,1,7,0
827051,T20s,6,3,2,1,1*,1,5,20,0,0,0,0,2,0
596456,ODIs,2,-,-,-,-,-,-,-,-,-,-,-,0,0
596456,First-class,18,25,7,131,35,7.27,318,41.19,0,0,15,2,13,0
596456,List A,25,9,4,8,7,1.6,25,32,0,0,0,0,9,0
596456,T20s,8,4,3,13,7,13,9,144.44,0,0,0,1,1,0
806241,ODIs,9,6,1,14,10,2.8,30,46.66,0,0,0,1,1,0
806241,First-class,8,9,4,93,35,18.6,116,80.17,0,0,8,6,4,0
806241,List A,28,16,7,39,10,4.33,72,54.16,0,0,1,1,7,0
806241,T20s,13,7,4,23,15*,7.66,21,109.52,0,0,2,1,2,0
596002,ODIs,3,2,0,4,4,2,10,40,0,0,0,0,1,0
596002,First-class,1,1,0,9,9,9,26,34.61,0,0,1,0,0,0
596002,List A,9,7,1,205,55,34.16,233,87.98,0,2,14,6,3,0
299572,Tests,12,24,0,818,127,34.08,1496,54.67,1,6,85,10,2,0
299572,ODIs,95,91,15,2619,141,34.46,3223,81.25,3,14,222,59,37,0
299572,T20Is,30,29,0,403,59,13.89,378,106.61,0,1,34,8,17,0
299572,First-class,54,100,4,3207,200*,33.4,5525,58.04,5,17,373,50,43,0
299572,List A,166,157,21,4699,141,34.55,5586,84.12,7,22,403,110,67,0
299572,T20s,98,95,10,1948,95,22.91,1555,125.27,0,12,170,63,48,0
55814,Tests,28,56,4,1840,171,35.38,3564,51.62,6,8,186,15,27,0
55814,ODIs,191,190,15,6290,145*,35.94,8245,76.28,10,38,552,99,123,29
55814,T20Is,32,32,5,713,75*,26.4,604,118.04,0,5,67,18,14,2
55814,First-class,128,232,13,8807,217,40.21,,,31,31,,,142,4
55814,List A,301,293,26,9461,154,35.43,,,18,53,,,190,41
55814,T20s,146,140,19,3255,101*,26.9,2677,121.59,1,23,301,85,57,13
392945,Tests,7,14,3,227,49*,20.63,769,29.51,0,0,29,1,2,0
392945,ODIs,30,21,6,238,44,15.86,424,56.13,0,0,22,1,4,0
392945,T20Is,10,6,2,29,14,7.25,34,85.29,0,0,0,2,2,0
392945,First-class,76,112,23,2212,121,24.85,5545,39.89,2,10,249,23,23,0
392945,List A,102,66,14,719,44,13.82,1214,59.22,0,0,55,5,20,0
392945,T20s,36,16,6,86,30*,8.6,88,97.72,0,0,5,2,10,0
55872,Tests,14,28,1,577,72*,21.37,1136,50.79,0,4,68,1,10,0
55872,ODIs,79,72,6,1259,99*,19.07,1639,76.81,0,5,130,12,22,0
55872,T20Is,32,31,8,613,68,26.65,443,138.37,0,1,42,28,9,0
55872,First-class,80,140,11,4700,208*,36.43,8266,56.85,11,22,555,32,55,0
55872,List A,165,147,14,3434,115*,25.81,4057,84.64,2,21,312,44,63,0
55872,T20s,88,80,19,1546,78*,25.34,1133,136.45,0,4,116,66,40,1
55870,Tests,10,20,0,553,119,27.65,1012,54.64,1,2,71,1,9,0
55870,ODIs,129,125,18,3592,129*,33.57,4359,82.4,3,29,294,38,46,0
55870,T20Is,28,28,2,574,58*,22.07,471,121.86,0,3,53,11,12,0
55870,First-class,60,109,6,4357,178,42.3,,,11,22,,,57,0
55870,List A,206,193,25,5349,129*,31.83,,,7,34,,,77,0
55870,T20s,56,55,11,915,58*,20.79,807,113.38,0,3,87,12,26,0
235532,ODIs,9,9,0,154,45,17.11,132,116.66,0,0,18,9,1,0
235532,T20Is,7,7,0,48,24,6.85,66,72.72,0,0,7,1,2,0
235532,First-class,47,82,1,2260,265,27.9,3000,75.33,2,14,231,97,20,0
235532,List A,70,66,3,1404,77*,22.28,1424,98.59,0,6,151,64,15,0
235532,T20s,53,51,3,992,81*,20.66,752,131.91,0,8,92,50,15,0
440963,ODIs,27,17,10,80,16*,11.42,107,74.76,0,0,9,3,6,0
440963,T20Is,12,5,3,2,1*,1,9,22.22,0,0,0,0,3,0
440963,First-class,8,12,0,129,36,10.75,159,81.13,0,0,11,5,7,0
440963,List A,42,27,16,143,16*,13,150,95.33,0,0,12,8,10,0
440963,T20s,30,13,4,32,22,3.55,47,68.08,0,0,3,1,8,0
320652,Tests,2,3,0,103,67,34.33,164,62.8,0,1,12,5,0,0
320652,ODIs,107,101,9,2192,101,23.82,3354,65.35,1,11,150,54,24,0
320652,T20Is,59,53,4,1056,62,21.55,991,106.55,0,3,63,53,17,0
320652,First-class,25,37,2,1524,145,43.54,2482,61.4,5,4,148,42,15,0
320652,List A,140,133,9,2775,101,22.37,4380,63.35,1,13,194,64,29,0
320652,T20s,84,77,9,1768,74,26,1556,113.62,0,7,99,99,26,0
516561,ODIs,81,55,27,512,47*,18.28,662,77.34,0,0,40,21,15,0
516561,T20Is,33,16,7,68,13,7.55,42,161.9,0,0,4,6,7,0
516561,First-class,11,12,3,143,50,15.88,307,46.57,0,1,18,2,6,0
516561,List A,94,65,33,525,47*,16.4,698,75.21,0,0,41,22,18,0
516561,T20s,52,25,12,137,27*,10.53,77,177.92,0,0,12,9,11,0
568136,ODIs,5,2,2,1,1*,-,6,16.66,0,0,0,0,2,0
568136,T20Is,11,-,-,-,-,-,-,-,-,-,-,-,1,0
568136,First-class,17,24,3,383,49,18.23,459,83.44,0,0,46,15,10,0
568136,List A,17,11,5,109,41*,18.16,140,77.85,0,0,4,9,10,0
568136,T20s,23,5,2,18,14*,6,17,105.88,0,0,2,0,2,0
352048,ODIs,63,54,8,1019,82*,22.15,1402,72.68,0,5,80,25,12,0
352048,T20Is,38,31,9,432,56*,19.63,357,121,0,1,31,20,17,0
352048,First-class,5,7,1,313,88*,52.16,379,82.58,0,3,39,6,6,0
352048,List A,96,83,12,1776,100,25.01,2215,80.18,1,8,139,50,21,0
352048,T20s,76,63,18,849,68,18.86,657,129.22,0,3,61,39,32,0
311427,ODIs,38,22,6,107,17,6.68,195,54.87,0,0,10,3,5,0
311427,T20Is,22,9,6,50,22,16.66,46,108.69,0,0,3,2,2,0
311427,First-class,13,17,6,58,26,5.27,139,41.72,0,0,6,3,3,0
311427,List A,55,29,9,145,22,7.25,234,61.96,0,0,12,5,9,0
311427,T20s,40,16,6,61,22,6.1,69,88.4,0,0,3,2,6,0
440970,Tests,2,4,2,112,61,56,267,41.94,0,1,15,0,1,0
440970,ODIs,39,39,6,1062,97*,32.18,1667,63.7,0,9,90,3,9,0
440970,T20Is,1,1,1,1,1*,-,1,100,0,0,0,0,0,0
440970,First-class,16,28,4,1133,163,47.2,2118,53.49,4,4,167,4,13,0
440970,List A,49,48,7,1350,97*,32.92,2166,62.32,0,12,107,5,10,0
440970,T20s,18,17,7,368,55*,36.8,348,105.74,0,2,36,6,5,0
793457,ODIs,13,13,0,279,67,21.46,299,93.31,0,1,29,13,3,0
793457,T20Is,6,6,1,378,162*,75.6,196,192.85,1,2,32,31,1,0
793457,First-class,17,33,1,1246,133,38.93,1338,93.12,3,8,153,44,22,0
793457,List A,22,22,1,505,103*,24.04,470,107.44,1,1,62,20,8,0
793457,T20s,30,30,1,1080,162*,37.24,644,167.7,2,6,99,77,12,0
703323,Tests,1,2,1,72,65*,72,163,44.17,0,1,9,2,2,0
703323,ODIs,16,16,2,307,57*,21.92,440,69.77,0,3,38,6,10,0
703323,First-class,11,17,2,1002,248,66.8,1436,69.77,3,5,124,21,6,0
703323,List A,33,33,4,816,80*,28.13,1116,73.11,0,8,87,17,17,0
703323,T20s,14,14,1,334,54,25.69,244,136.88,0,1,31,20,5,0
935553,Tests,1,1,0,7,7,7,40,17.5,0,0,0,0,4,1
935553,ODIs,8,8,3,62,24,12.4,166,37.34,0,0,2,0,1,3
935553,First-class,11,17,4,474,103*,36.46,886,53.49,1,2,61,4,29,4
935553,List A,13,13,3,222,69,22.2,400,55.5,0,2,14,2,4,3
935553,T20s,17,11,7,47,19,11.75,54,87.03,0,0,3,0,9,7
308235,Tests,1,2,0,4,3,2,19,21.05,0,0,0,0,0,0
308235,ODIs,42,39,0,971,81,24.89,1274,76.21,0,7,115,13,10,0
308235,T20Is,3,2,0,6,6,3,7,85.71,0,0,1,0,0,0
308235,First-class,15,26,1,832,197,33.28,1165,71.41,3,4,118,12,8,0
308235,List A,68,65,2,1605,123,25.47,2037,78.79,1,8,189,29,12,0
308235,T20s,27,24,3,486,75,23.14,389,124.93,0,2,45,20,1,0
25913,Tests,2,4,0,25,24,6.25,52,48.07,0,0,4,0,2,0
25913,ODIs,120,108,11,2697,116,27.8,3128,86.22,1,14,166,87,54,0
25913,T20Is,68,63,10,1161,89,21.9,800,145.12,0,3,78,66,37,0
25913,First-class,34,55,4,1276,117,25.01,2467,51.72,2,5,136,40,20,0
25913,List A,155,141,14,3701,146,29.14,4158,89,3,17,235,128,70,0
25913,T20s,215,176,35,3175,89,22.51,2234,142.12,0,8,222,162,101,0
419873,Tests,2,4,0,69,40,17.25,133,51.87,0,0,12,1,0,0
419873,ODIs,84,84,3,2727,131*,33.66,3082,88.48,6,14,323,55,64,25
419873,T20Is,65,65,3,1936,118*,31.22,1436,134.81,1,12,218,72,26,28
419873,First-class,22,38,5,1651,214*,50.03,2283,72.31,4,9,205,19,53,7
419873,List A,115,115,4,3981,143,35.86,4499,88.48,9,21,459,97,84,32
419873,T20s,118,118,10,3457,118*,32,2602,132.85,1,22,369,143,60,50
974109,Tests,1,2,0,18,15,9,17,105.88,0,0,2,1,0,0
974109,ODIs,36,18,8,62,15,6.2,71,87.32,0,0,7,2,6,0
974109,T20Is,9,2,2,0,0*,-,0,-,0,0,0,0,3,0
974109,First-class,1,2,0,18,15,9,17,105.88,0,0,2,1,0,0
974109,List A,43,20,10,66,15,6.6,73,90.41,0,0,8,2,7,0
974109,T20s,65,20,12,78,27,9.75,81,96.29,0,0,8,2,12,0
533953,ODIs,1,1,0,5,5,5,18,27.77,0,0,0,0,0,0
533953,T20Is,10,10,0,233,90,23.3,178,130.89,0,1,21,11,0,0
533953,First-class,20,36,0,1872,200,52,1910,98.01,6,9,193,103,18,0
533953,List A,12,12,0,301,92,25.08,368,81.79,0,2,33,12,8,0
533953,T20s,23,23,0,455,90,19.78,373,121.98,0,1,44,21,4,0
524049,ODIs,63,58,9,1469,104*,29.97,1626,90.34,1,10,122,55,36,0
524049,T20Is,50,41,16,764,60*,30.56,542,140.95,0,2,50,39,24,0
524049,First-class,5,10,0,306,99,30.6,371,82.47,0,3,43,6,5,0
524049,List A,85,79,13,2168,104*,32.84,2218,97.74,1,17,173,101,48,0
524049,T20s,89,76,23,1343,61,25.33,981,136.9,0,4,83,72,40,0
318340,ODIs,51,50,1,1216,114,24.81,1923,63.23,1,7,132,4,15,0
318340,T20Is,20,20,1,506,63,26.63,497,101.81,0,3,45,6,4,0
318340,First-class,10,18,1,732,130,43.05,1194,61.3,2,5,106,5,4,0
318340,List A,72,71,2,1823,122,26.42,2695,67.64,3,10,200,9,21,0
318340,T20s,33,32,5,734,63,27.18,689,106.53,0,5,65,13,8,0
533956,Tests,2,4,0,192,98,48,357,53.78,0,2,30,0,2,0
533956,ODIs,69,65,2,2193,114,34.8,3137,69.9,4,14,185,24,19,0
533956,First-class,15,21,2,933,144,49.1,2088,44.68,2,6,116,7,10,0
533956,List A,104,97,5,3210,114,34.89,4413,72.73,6,18,263,45,25,0
533956,T20s,16,14,0,214,60,15.28,202,105.94,0,1,11,8,6,0
793463,Tests,2,3,0,29,12,9.66,31,93.54,0,0,3,1,0,0
793463,ODIs,67,52,9,894,60*,20.79,876,102.05,0,4,81,27,20,0
793463,T20Is,38,17,8,123,33,13.66,99,124.24,0,0,8,8,11,0
793463,First-class,6,7,1,154,52,25.66,198,77.77,0,1,21,1,0,0
793463,List A,69,53,9,915,60*,20.79,890,102.8,0,4,86,27,21,0
793463,T20s,170,78,29,606,56*,12.36,399,151.87,0,1,37,45,48,0
318339,ODIs,83,73,12,1805,96,29.59,2756,65.49,0,11,137,26,21,0
318339,T20Is,62,55,10,985,61,21.88,829,118.81,0,2,73,37,18,0
318339,First-class,18,27,6,573,102,27.28,1259,45.51,1,2,71,1,14,0
318339,List A,126,113,18,2943,192*,30.97,4011,73.37,2,16,233,60,38,0
318339,T20s,105,91,18,1456,65,19.94,1247,116.76,0,4,93,60,35,0
524050,ODIs,1,-,-,-,-,-,-,-,-,-,-,-,-,-
524050,T20Is,4,1,0,1,1,1,2,50,0,0,0,0,1,0
524050,First-class,15,23,6,116,30,6.82,215,53.95,0,0,16,1,7,0
524050,List A,7,4,2,44,28*,22,32,137.5,0,0,3,3,1,0
524050,T20s,13,6,2,45,19*,11.25,39,115.38,0,0,7,0,5,0
362603,ODIs,24,21,2,430,56,22.63,408,105.39,0,2,27,24,11,3
362603,T20Is,44,40,11,455,51*,15.68,310,146.77,0,1,32,29,13,2
362603,First-class,8,14,2,595,200*,49.58,450,132.22,1,3,53,38,8,0
362603,List A,55,51,6,1071,77,23.8,933,114.79,0,7,69,64,30,4
362603,T20s,68,58,14,672,60,15.27,456,147.36,0,2,51,41,24,2
319746,ODIs,44,27,17,67,17,6.7,160,41.87,0,0,5,3,5,0
319746,T20Is,34,13,6,27,13,3.85,65,41.53,0,0,0,3,5,0
319746,First-class,9,12,2,53,18,5.3,179,29.6,0,0,4,3,2,0
319746,List A,56,36,19,102,17,6,246,41.46,0,0,7,5,5,0
319746,T20s,61,26,13,69,19*,5.3,103,66.99,0,0,0,8,8,0
633362,ODIs,15,9,3,53,21,8.83,84,63.09,0,0,2,2,2,0
633362,T20Is,8,4,1,28,18,9.33,29,96.55,0,0,1,1,1,0
633362,First-class,8,15,3,431,125,35.91,485,88.86,1,2,54,17,8,0
633362,List A,30,23,7,297,56*,18.56,299,99.33,0,1,23,16,9,0
633362,T20s,21,13,1,97,32,8.08,81,119.75,0,0,2,7,7,0
711559,ODIs,15,15,0,411,118,27.4,520,79.03,1,2,37,10,3,0
711559,T20Is,19,19,1,445,73,24.72,407,109.33,0,3,44,12,10,0
711559,First-class,16,30,0,1317,117,43.9,1760,74.82,2,8,186,18,20,1
711559,List A,32,32,1,1016,136,32.77,1175,86.46,3,4,101,35,8,0
711559,T20s,29,29,2,718,74*,26.59,633,113.42,0,4,75,18,12,0
973945,Tests,2,3,1,12,6*,6,33,36.36,0,0,2,0,0,0
973945,First-class,8,10,5,35,10*,7,76,46.05,0,0,6,0,2,0
973945,List A,9,6,3,10,5,3.33,23,43.47,0,0,1,0,1,0
973945,T20s,6,1,1,0,0*,-,2,0,0,0,0,0,1,0
1108490,Tests,1,1,1,1,1*,-,4,25,0,0,0,0,0,0
1108490,First-class,12,16,5,110,29,10,279,39.42,0,0,15,0,9,0
1108490,T20s,8,3,3,7,6*,-,9,77.77,0,0,1,0,1,0
440968,Tests,2,3,0,3,2,1,29,10.34,0,0,0,0,0,0
440968,ODIs,3,2,1,3,3*,3,19,15.78,0,0,0,0,2,0
440968,T20Is,2,1,1,1,1*,-,1,100,0,0,0,0,0,0
440968,First-class,29,42,5,275,39,7.43,566,48.58,0,0,24,11,11,0
440968,List A,16,11,4,75,17,10.71,100,75,0,0,8,2,8,0
440968,T20s,11,6,4,16,7*,8,18,88.88,0,0,2,0,0,0
712219,ODIs,1,-,-,-,-,-,-,-,-,-,-,-,0,0
712219,First-class,12,14,8,26,11*,4.33,75,34.66,0,0,2,2,3,0
712219,List A,10,4,1,1,1,0.33,9,11.11,0,0,0,0,0,0
712219,T20s,27,8,4,6,4,1.5,12,50,0,0,1,0,3,0
1015399,T20Is,1,-,-,-,-,-,-,-,-,-,-,-,0,0
1015399,First-class,7,9,2,43,31,6.14,48,89.58,0,0,1,5,7,0
1015399,List A,3,2,0,11,8,5.5,12,91.66,0,0,1,0,2,0
1015399,T20s,7,2,0,5,4,2.5,10,50,0,0,0,0,0,0
957645,ODIs,1,1,0,2,2,2,10,20,0,0,0,0,0,0
957645,T20Is,2,2,2,2,1*,-,2,100,0,0,0,0,0,0
957645,First-class,9,18,1,342,52*,20.11,862,39.67,0,1,37,1,3,0
957645,List A,16,14,1,303,103*,23.3,480,63.12,1,1,19,5,4,0
957645,T20s,2,2,2,2,1*,-,2,100,0,0,0,0,0,0
25661,ODIs,2,2,0,5,4,2.5,11,45.45,0,0,1,0,1,0
25661,First-class,2,4,0,82,36,20.5,135,60.74,0,0,,,2,0
25661,List A,11,8,2,88,35,14.66,,,0,0,,,4,0
25879,ODIs,2,2,0,34,26,17,75,45.33,0,0,3,0,0,0
25879,List A,14,13,1,229,55,19.08,,,0,2,,,3,0
927119,ODIs,1,1,0,3,3,3,11,27.27,0,0,0,0,0,0
927119,List A,9,5,2,14,5*,4.66,39,35.89,0,0,0,0,2,0
927119,T20s,17,1,0,2,2,2,5,40,0,0,0,0,5,0
25881,ODIs,1,1,0,0,0,0,2,0,0,0,0,0,0,0
25881,First-class,1,2,0,0,0,0,4,0,0,0,0,0,2,0
25881,List A,6,2,0,3,3,1.5,7,42.85,0,0,0,0,2,0
25880,ODIs,1,1,0,16,16,16,38,42.1,0,0,1,0,1,0
25880,First-class,1,2,0,38,32,19,76,50,0,0,,,2,0
25880,List A,3,2,1,19,16,19,49,38.77,0,0,,,2,0
1139028,ODIs,1,1,0,6,6,6,12,50,0,0,1,0,0,0
1139028,List A,5,3,2,28,21*,28,35,80,0,0,3,0,4,0
552881,T20Is,2,1,0,16,16,16,8,200,0,0,3,0,0,0
552881,List A,15,15,1,206,45,14.71,252,81.74,0,0,7,13,5,0
552881,T20s,15,12,2,114,29,11.4,112,101.78,0,0,9,4,3,0
772471,ODIs,1,1,0,0,0,0,12,0,0,0,0,0,0,0
772471,T20Is,2,1,0,0,0,0,1,0,0,0,0,0,0,0
772471,First-class,5,8,1,79,27,11.28,122,64.75,0,0,2,6,1,0
772471,List A,10,9,3,58,17,9.66,123,47.15,0,0,6,1,0,0
772471,T20s,5,4,1,20,7*,6.66,24,83.33,0,0,2,0,2,0
25875,ODIs,2,2,1,9,9,9,20,45,0,0,0,0,0,0
25875,First-class,2,3,1,6,2*,3,36,16.66,0,0,,,6,0
25875,List A,10,6,4,33,16*,16.5,50,66,0,0,,,4,0
25877,ODIs,2,2,0,20,20,10,19,105.26,0,0,3,0,1,0
25877,First-class,2,4,0,106,46,26.5,169,62.72,0,0,,,6,0
25877,List A,16,16,0,212,67,13.25,,,0,1,,,14,5
25635,Tests,5,9,0,284,104,31.55,706,40.22,1,1,34,2,8,0
25635,ODIs,12,12,0,407,119,33.91,540,75.37,1,2,45,7,0,0
25635,First-class,120,213,17,8405,263*,42.88,,,22,37,,,158,0
25635,List A,91,90,8,2624,151,32,,,4,14,,,39,0
430105,ODIs,1,1,0,0,0,0,1,0,0,0,0,0,2,0
430105,T20Is,2,2,0,49,28,24.5,42,116.66,0,0,7,0,1,0
430105,List A,21,20,0,418,80,20.9,731,57.18,0,3,36,6,15,2
430105,T20s,2,2,0,49,28,24.5,42,116.66,0,0,7,0,1,0
52626,Tests,7,12,0,243,85,20.25,488,49.79,0,2,37,2,7,0
52626,ODIs,25,25,3,386,157*,17.54,554,69.67,1,0,40,13,9,0
52626,T20Is,8,8,0,128,36,16,110,116.36,0,0,9,5,3,0
52626,First-class,34,61,2,1397,85,23.67,,,0,9,,,34,0
52626,List A,66,65,8,1321,157*,23.17,,,3,7,,,28,0
52626,T20s,23,22,1,416,62*,19.8,389,106.94,0,2,28,19,7,0
25883,ODIs,2,2,0,23,23,11.5,44,52.27,0,0,3,0,0,0
25883,First-class,2,4,0,160,104,40,366,43.71,1,0,,,1,0
25883,List A,17,17,4,503,108*,38.69,,,1,3,,,4,0
25883,T20s,3,3,2,8,5*,8,11,72.72,0,0,0,0,0,0
25625,ODIs,1,1,1,2,2*,-,19,10.52,0,0,0,0,0,0
25625,First-class,2,4,1,58,40,19.33,114,50.87,0,0,,,0,0
25625,List A,14,7,3,13,5,3.25,,,0,0,,,1,0
398513,ODIs,1,1,0,11,11,11,31,35.48,0,0,1,0,0,0
398513,T20Is,2,-,-,-,-,-,-,-,-,-,-,-,1,0
398513,First-class,1,2,0,3,3,1.5,24,12.5,0,0,0,0,1,0
398513,List A,27,20,5,69,15,4.6,163,42.33,0,0,3,1,4,0
398513,T20s,2,-,-,-,-,-,-,-,-,-,-,-,1,0
1159641,ODIs,1,1,0,39,39,39,67,58.2,0,0,4,0,0,0
1159641,T20Is,2,2,0,17,9,8.5,20,85,0,0,2,0,1,0
1159641,List A,13,13,1,467,109,38.91,611,76.43,1,3,39,10,2,0
1159641,T20s,2,2,0,17,9,8.5,20,85,0,0,2,0,1,0
32257,ODIs,1,1,1,50,50*,-,74,67.56,0,1,7,0,0,0
32257,T20Is,2,-,-,-,-,-,-,-,-,-,-,-,0,0
32257,First-class,38,60,11,1169,104*,23.85,3535,33.06,1,4,,,25,0
32257,List A,27,26,4,366,50*,16.63,671,54.54,0,1,25,3,13,0
32257,T20s,9,4,2,11,8*,5.5,14,78.57,0,0,1,0,3,0
25860,ODIs,2,2,0,9,8,4.5,57,15.78,0,0,2,0,0,0
25860,List A,2,2,0,9,8,4.5,57,15.78,0,0,,,0,0
25872,ODIs,2,2,0,8,6,4,17,47.05,0,0,1,0,0,0
