lost batting first,2,0,2,0,0,0.000,377,20,514,18.85,4.40,,59547
lost fielding first,3,0,3,0,0,0.000,530,26,689,20.38,4.61,,59547
,59547
World Cup Qualifier,5,5,5,0,0,1.000,2156,75,2522,28.74,5.12,,59547
overall,1,1,1,0,0,1.000,454,10,564,45.40,4.82,Profile,59560
Kenya,1,0,1,0,0,0.000,181,6,264,30.16,4.11,,59560
Zimbabwe,1,1,0,0,0,-,273,4,300,68.25,5.46,,59560
,59560
home,1,1,0,0,0,-,273,4,300,68.25,5.46,,59560
away,1,0,1,0,0,0.000,181,6,264,30.16,4.11,,59560
,59560
2000s,1,1,1,0,0,1.000,454,10,564,45.40,4.82,,59560
,59560
won the toss,1,0,1,0,0,0.000,181,6,264,30.16,4.11,,59560
lost the toss,1,1,0,0,0,-,273,4,300,68.25,5.46,,59560
,59560
won toss & fielded,1,0,1,0,0,0.000,181,6,264,30.16,4.11,,59560
lost toss & sent in,1,1,0,0,0,-,273,4,300,68.25,5.46,,59560
,59560
matches batting first,1,1,0,0,0,-,273,4,300,68.25,5.46,,59560
matches fielding first,1,0,1,0,0,0.000,181,6,264,30.16,4.11,,59560
,59560
1st match innings,1,1,0,0,0,-,273,4,300,68.25,5.46,,59560
2nd match innings,1,0,1,0,0,0.000,181,6,264,30.16,4.11,,59560
,59560
won match,1,1,0,0,0,-,273,4,300,68.25,5.46,,59560
lost match,1,0,1,0,0,0.000,181,6,264,30.16,4.11,,59560
,59560
won batting first,1,1,0,0,0,-,273,4,300,68.25,5.46,,59560
lost fielding first,1,0,1,0,0,0.000,181,6,264,30.16,4.11,,59560
,59560
2nd match in series,1,1,1,0,0,1.000,454,10,564,45.40,4.82,,59560
overall,7,7,7,0,0,1.000,3196,114,4026,28.03,4.76,Profile,59590
Pakistan,4,1,3,0,0,0.333,899,35,1113,25.68,4.84,,59590
South Africa,5,2,3,0,0,0.666,1081,43,1461,25.13,4.43,,59590
Sri Lanka,5,4,1,0,0,4.000,1216,36,1452,33.77,5.02,,59590
,59590
neutral,7,7,7,0,0,1.000,3196,114,4026,28.03,4.76,,59590
,59590
2000s,7,7,7,0,0,1.000,3196,114,4026,28.03,4.76,,59590
,59590
won the toss,7,5,2,0,0,2.500,1694,55,2099,30.80,4.84,,59590
lost the toss,7,2,5,0,0,0.400,1502,59,1927,25.45,4.67,,59590
,59590
won toss & batted,6,5,1,0,0,5.000,1443,47,1799,30.70,4.81,,59590
won toss & fielded,1,0,1,0,0,0.000,251,8,300,31.37,5.02,,59590
lost toss & sent in,1,1,0,0,0,-,279,5,300,55.80,5.58,,59590
lost toss & fielded,6,1,5,0,0,0.200,1223,54,1627,22.64,4.51,,59590
,59590
matches batting first,7,6,1,0,0,6.000,1722,52,2099,33.11,4.92,,59590
matches fielding first,7,1,6,0,0,0.166,1474,62,1927,23.77,4.58,,59590
,59590
1st match innings,7,6,1,0,0,6.000,1722,52,2099,33.11,4.92,,59590
2nd match innings,7,1,6,0,0,0.166,1474,62,1927,23.77,4.58,,59590
,59590
won match,7,7,0,0,0,-,1723,50,2052,34.46,5.03,,59590
lost match,7,0,7,0,0,0.000,1473,64,1974,23.01,4.47,,59590
,59590
won batting first,6,6,0,0,0,-,1502,46,1799,32.65,5.00,,59590
won fielding first,1,1,0,0,0,-,221,4,253,55.25,5.24,,59590
lost batting first,1,0,1,0,0,0.000,220,6,300,36.66,4.40,,59590
lost fielding first,6,0,6,0,0,0.000,1253,58,1674,21.60,4.49,,59590
,59590
tournament finals,1,1,1,0,0,1.000,443,17,591,26.05,4.49,,59590
preliminary matches,6,6,6,0,0,1.000,2753,97,3435,28.38,4.80,,59590
overall,5,5,5,0,0,1.000,2195,72,2368,30.48,5.56,Profile,271573
Bermuda,2,0,2,0,0,0.000,408,18,537,22.66,4.55,,271573
Canada,2,1,1,0,0,1.000,404,14,387,28.85,6.26,,271573
Ireland,2,1,1,0,0,1.000,584,13,592,44.92,5.91,,271573
Kenya,2,2,0,0,0,-,387,9,409,43.00,5.67,,271573
Netherlands,1,0,1,0,0,0.000,205,10,221,20.50,5.56,,271573
Scotland,1,1,0,0,0,-,207,8,222,25.87,5.59,,271573
,271573
home,2,2,0,0,0,-,387,9,409,43.00,5.67,,271573
away,2,0,2,0,0,0.000,225,20,326,11.25,4.14,,271573
neutral,3,3,3,0,0,1.000,1583,43,1633,36.81,5.81,,271573
,271573
2000s,5,5,5,0,0,1.000,2195,72,2368,30.48,5.56,,271573
,271573
won the toss,5,4,1,0,0,4.000,1180,29,1220,40.68,5.80,,271573
lost the toss,5,1,4,0,0,0.250,1015,43,1148,23.60,5.30,,271573
,271573
won toss & batted,1,1,0,0,0,-,250,9,300,27.77,5.00,,271573
won toss & fielded,4,3,1,0,0,3.000,930,20,920,46.50,6.06,,271573
lost toss & sent in,4,1,3,0,0,0.333,923,33,1059,27.96,5.22,,271573
lost toss & fielded,1,0,1,0,0,0.000,92,10,89,9.20,6.20,,271573
,271573
matches batting first,5,2,3,0,0,0.666,1173,42,1359,27.92,5.17,,271573
matches fielding first,5,3,2,0,0,1.500,1022,30,1009,34.06,6.07,,271573
,271573
1st match innings,5,2,3,0,0,0.666,1173,42,1359,27.92,5.17,,271573
2nd match innings,5,3,2,0,0,1.500,1022,30,1009,34.06,6.07,,271573
,271573
won match,5,5,0,0,0,-,1182,27,1221,43.77,5.80,,271573
lost match,5,0,5,0,0,0.000,1013,45,1147,22.51,5.29,,271573
,271573
won batting first,2,2,0,0,0,-,457,17,522,26.88,5.25,,271573
won fielding first,3,3,0,0,0,-,725,10,699,72.50,6.22,,271573
lost batting first,3,0,3,0,0,0.000,716,25,837,28.64,5.13,,271573
lost fielding first,2,0,2,0,0,0.000,297,20,310,14.85,5.74,,271573
overall,2,2,2,0,0,1.000,930,33,1118,28.18,4.99,Profile,298311
Hong Kong,2,0,2,0,0,0.000,463,20,588,23.15,4.72,,298311
P.N.G.,2,2,0,0,0,-,467,13,530,35.92,5.28,,298311
,298311
neutral,2,2,2,0,0,1.000,930,33,1118,28.18,4.99,,298311
,298311
2010s,2,2,2,0,0,1.000,930,33,1118,28.18,4.99,,298311
,298311
won the toss,2,0,2,0,0,0.000,463,20,588,23.15,4.72,,298311
lost the toss,2,2,0,0,0,-,467,13,530,35.92,5.28,,298311
,298311
won toss & batted,2,0,2,0,0,0.000,463,20,588,23.15,4.72,,298311
lost toss & fielded,2,2,0,0,0,-,467,13,530,35.92,5.28,,298311
,298311
matches batting first,2,0,2,0,0,0.000,463,20,588,23.15,4.72,,298311
matches fielding first,2,2,0,0,0,-,467,13,530,35.92,5.28,,298311
,298311
1st match innings,2,0,2,0,0,0.000,463,20,588,23.15,4.72,,298311
2nd match innings,2,2,0,0,0,-,467,13,530,35.92,5.28,,298311
,298311
won match,2,2,0,0,0,-,467,13,530,35.92,5.28,,298311
lost match,2,0,2,0,0,0.000,463,20,588,23.15,4.72,,298311
,298311
won fielding first,2,2,0,0,0,-,467,13,530,35.92,5.28,,298311
lost batting first,2,0,2,0,0,0.000,463,20,588,23.15,4.72,,298311
,298311
1st match in series,1,1,1,0,0,1.000,405,16,525,25.31,4.62,,298311
2nd match in series,1,1,1,0,0,1.000,525,17,593,30.88,5.31,,298311
overall,1,1,1,0,0,1.000,434,14,556,31.00,4.68,Profile,304364
Afghanistan,1,1,0,0,0,-,218,4,259,54.50,5.05,,304364
Hong Kong,1,0,1,0,0,0.000,216,10,297,21.60,4.36,,304364
,304364
neutral,1,1,1,0,0,1.000,434,14,556,31.00,4.68,,304364
,304364
2010s,1,1,1,0,0,1.000,434,14,556,31.00,4.68,,304364
,304364
won the toss,1,1,0,0,0,-,218,4,259,54.50,5.05,,304364
lost the toss,1,0,1,0,0,0.000,216,10,297,21.60,4.36,,304364
,304364
won toss & fielded,1,1,0,0,0,-,218,4,259,54.50,5.05,,304364
lost toss & sent in,1,0,1,0,0,0.000,216,10,297,21.60,4.36,,304364
,304364
matches batting first,1,0,1,0,0,0.000,216,10,297,21.60,4.36,,304364
matches fielding first,1,1,0,0,0,-,218,4,259,54.50,5.05,,304364
,304364
1st match innings,1,0,1,0,0,0.000,216,10,297,21.60,4.36,,304364
2nd match innings,1,1,0,0,0,-,218,4,259,54.50,5.05,,304364
,304364
won match,1,1,0,0,0,-,218,4,259,54.50,5.05,,304364
lost match,1,0,1,0,0,0.000,216,10,297,21.60,4.36,,304364
,304364
won fielding first,1,1,0,0,0,-,218,4,259,54.50,5.05,,304364
lost batting first,1,0,1,0,0,0.000,216,10,297,21.60,4.36,,304364
overall,6,6,6,0,0,1.000,2275,88,3235,25.85,4.21,Profile,461400
Afghanistan,2,2,0,0,0,-,461,8,547,57.62,5.05,,461400
Canada,1,0,1,0,0,0.000,257,7,300,36.71,5.14,,461400
Ireland,1,1,0,0,0,-,120,5,206,24.00,3.49,,461400
Kenya,3,0,3,0,0,0.000,504,26,780,19.38,3.87,,461400
Netherlands,4,3,1,0,0,3.000,816,32,1118,25.50,4.37,,461400
Scotland,1,0,1,0,0,0.000,117,10,284,11.70,2.47,,461400
,461400
home,4,3,1,0,0,3.000,816,32,1118,25.50,4.37,,461400
away,4,1,3,0,0,0.333,707,30,1035,23.56,4.09,,461400
neutral,2,2,2,0,0,1.000,752,26,1082,28.92,4.17,,461400
,461400
2010s,6,6,6,0,0,1.000,2275,88,3235,25.85,4.21,,461400
,461400
won the toss,6,2,4,0,0,0.500,1084,42,1541,25.80,4.22,,461400
lost the toss,6,4,2,0,0,2.000,1191,46,1694,25.89,4.21,,461400
,461400
won toss & batted,3,0,3,0,0,0.000,649,23,900,28.21,4.32,,461400
won toss & fielded,3,2,1,0,0,2.000,435,19,641,22.89,4.07,,461400
lost toss & sent in,3,1,2,0,0,0.500,548,28,880,19.57,3.73,,461400
lost toss & fielded,3,3,0,0,0,-,643,18,814,35.72,4.73,,461400
,461400
matches batting first,6,1,5,0,0,0.200,1197,51,1780,23.47,4.03,,461400
matches fielding first,6,5,1,0,0,5.000,1078,37,1455,29.13,4.44,,461400
,461400
1st match innings,6,1,5,0,0,0.200,1197,51,1780,23.47,4.03,,461400
2nd match innings,6,5,1,0,0,5.000,1078,37,1455,29.13,4.44,,461400
,461400
won match,6,6,0,0,0,-,1195,37,1571,32.29,4.56,,461400
lost match,6,0,6,0,0,0.000,1080,51,1664,21.17,3.89,,461400
,461400
won batting first,1,1,0,0,0,-,229,10,296,22.90,4.64,,461400
won fielding first,5,5,0,0,0,-,966,27,1275,35.77,4.54,,461400
lost batting first,5,0,5,0,0,0.000,968,41,1484,23.60,3.91,,461400
lost fielding first,1,0,1,0,0,0.000,112,10,180,11.20,3.73,,461400
,461400
WCL Championship,2,2,2,0,0,1.000,777,30,1122,25.90,4.15,,461400
overall,1,1,1,0,0,1.000,329,15,460,21.93,4.29,Profile,475201
P.N.G.,1,1,0,0,0,-,165,5,198,33.00,5.00,,475201
U.S.A.,1,0,1,0,0,0.000,164,10,262,16.40,3.75,,475201
,475201
neutral,1,1,1,0,0,1.000,329,15,460,21.93,4.29,,475201
,475201
2010s,1,1,1,0,0,1.000,329,15,460,21.93,4.29,,475201
,475201
won the toss,1,1,0,0,0,-,165,5,198,33.00,5.00,,475201
lost the toss,1,0,1,0,0,0.000,164,10,262,16.40,3.75,,475201
,475201
won toss & fielded,1,1,0,0,0,-,165,5,198,33.00,5.00,,475201
lost toss & sent in,1,0,1,0,0,0.000,164,10,262,16.40,3.75,,475201
,475201
matches batting first,1,0,1,0,0,0.000,164,10,262,16.40,3.75,,475201
matches fielding first,1,1,0,0,0,-,165,5,198,33.00,5.00,,475201
,475201
1st match innings,1,0,1,0,0,0.000,164,10,262,16.40,3.75,,475201
2nd match innings,1,1,0,0,0,-,165,5,198,33.00,5.00,,475201
,475201
won match,1,1,0,0,0,-,165,5,198,33.00,5.00,,475201
lost match,1,0,1,0,0,0.000,164,10,262,16.40,3.75,,475201
,475201
won fielding first,1,1,0,0,0,-,165,5,198,33.00,5.00,,475201
lost batting first,1,0,1,0,0,0.000,164,10,262,16.40,3.75,,475201
overall,4,4,4,0,0,1.000,1654,70,2123,23.62,4.67,Profile,493864
Hong Kong,4,3,1,0,0,3.000,896,33,1083,27.15,4.96,,493864
P.N.G.,3,1,2,0,0,0.500,608,27,805,22.51,4.53,,493864
Scotland,1,0,1,0,0,0.000,150,10,235,15.00,3.82,,493864
,493864
home,4,3,1,0,0,3.000,896,33,1083,27.15,4.96,,493864
away,4,1,3,0,0,0.333,758,37,1040,20.48,4.37,,493864
,493864
2010s,4,4,4,0,0,1.000,1654,70,2123,23.62,4.67,,493864
,493864
won the toss,4,2,2,0,0,1.000,864,37,1108,23.35,4.67,,493864
lost the toss,4,2,2,0,0,1.000,790,33,1015,23.93,4.66,,493864
,493864
won toss & batted,3,2,1,0,0,2.000,714,27,873,26.44,4.90,,493864
won toss & fielded,1,0,1,0,0,0.000,150,10,235,15.00,3.82,,493864
lost toss & sent in,1,1,0,0,0,-,259,10,295,25.90,5.26,,493864
lost toss & fielded,3,1,2,0,0,0.500,531,23,720,23.08,4.42,,493864
,493864
matches batting first,4,3,1,0,0,3.000,973,37,1168,26.29,4.99,,493864
matches fielding first,4,1,3,0,0,0.333,681,33,955,20.63,4.27,,493864
,493864
1st match innings,4,3,1,0,0,3.000,973,37,1168,26.29,4.99,,493864
2nd match innings,4,1,3,0,0,0.333,681,33,955,20.63,4.27,,493864
,493864
won match,4,4,0,0,0,-,910,33,1069,27.57,5.10,,493864
lost match,4,0,4,0,0,0.000,744,37,1054,20.10,4.23,,493864
,493864
won batting first,3,3,0,0,0,-,729,30,868,24.30,5.03,,493864
won fielding first,1,1,0,0,0,-,181,3,201,60.33,5.40,,493864
lost batting first,1,0,1,0,0,0.000,244,7,300,34.85,4.88,,493864
lost fielding first,3,0,3,0,0,0.000,500,30,754,16.66,3.97,,493864
,493864
2 team series,3,3,3,0,0,1.000,1245,50,1593,24.90,4.68,,493864
5+ team tournaments,1,1,1,0,0,1.000,409,20,530,20.45,4.63,,493864
,493864
1st match in series,1,1,1,0,0,1.000,432,20,528,21.60,4.90,,493864
2nd match in series,1,1,1,0,0,1.000,388,20,564,19.40,4.12,,493864
3rd match in series,1,1,1,0,0,1.000,425,10,501,42.50,5.08,,493864
,493864
WCL Championship,1,1,1,0,0,1.000,409,20,530,20.45,4.63,,493864
overall,2,2,2,0,0,1.000,862,34,1145,25.35,4.51,Profile,518990
P.N.G.,2,1,1,0,0,1.000,381,15,549,25.40,4.16,,518990
Scotland,2,1,1,0,0,1.000,481,19,596,25.31,4.84,,518990
,518990
home,2,1,1,0,0,1.000,381,15,549,25.40,4.16,,518990
away,2,1,1,0,0,1.000,481,19,596,25.31,4.84,,518990
,518990
2010s,2,2,2,0,0,1.000,862,34,1145,25.35,4.51,,518990
,518990
won the toss,2,1,1,0,0,1.000,481,19,596,25.31,4.84,,518990
lost the toss,2,1,1,0,0,1.000,381,15,549,25.40,4.16,,518990
,518990
won toss & batted,2,1,1,0,0,1.000,481,19,596,25.31,4.84,,518990
lost toss & fielded,2,1,1,0,0,1.000,381,15,549,25.40,4.16,,518990
,518990
matches batting first,2,1,1,0,0,1.000,481,19,596,25.31,4.84,,518990
matches fielding first,2,1,1,0,0,1.000,381,15,549,25.40,4.16,,518990
,518990
1st match innings,2,1,1,0,0,1.000,481,19,596,25.31,4.84,,518990
2nd match innings,2,1,1,0,0,1.000,381,15,549,25.40,4.16,,518990
,518990
won match,2,2,0,0,0,-,482,14,588,34.42,4.91,,518990
lost match,2,0,2,0,0,0.000,380,20,557,19.00,4.09,,518990
,518990
won batting first,1,1,0,0,0,-,278,9,300,30.88,5.56,,518990
won fielding first,1,1,0,0,0,-,204,5,288,40.80,4.25,,518990
lost batting first,1,0,1,0,0,0.000,203,10,296,20.30,4.11,,518990
lost fielding first,1,0,1,0,0,0.000,177,10,261,17.70,4.06,,518990
,518990
WCL Championship,2,2,2,0,0,1.000,862,34,1145,25.35,4.51,,518990
overall,1,1,1,0,0,1.000,648,10,553,64.80,7.03,Profile,680295
India,1,1,0,0,0,-,326,2,253,163.00,7.73,,680295
West Indies,1,0,1,0,0,0.000,322,8,300,40.25,6.44,,680295
,680295
home,1,1,0,0,0,-,326,2,253,163.00,7.73,,680295
away,1,0,1,0,0,0.000,322,8,300,40.25,6.44,,680295
,680295
2010s,1,1,1,0,0,1.000,648,10,553,64.80,7.03,,680295
,680295
won the toss,1,1,0,0,0,-,326,2,253,163.00,7.73,,680295
lost the toss,1,0,1,0,0,0.000,322,8,300,40.25,6.44,,680295
,680295
won toss & fielded,1,1,0,0,0,-,326,2,253,163.00,7.73,,680295
lost toss & sent in,1,0,1,0,0,0.000,322,8,300,40.25,6.44,,680295
,680295
matches batting first,1,0,1,0,0,0.000,322,8,300,40.25,6.44,,680295
matches fielding first,1,1,0,0,0,-,326,2,253,163.00,7.73,,680295
,680295
1st match innings,1,0,1,0,0,0.000,322,8,300,40.25,6.44,,680295
2nd match innings,1,1,0,0,0,-,326,2,253,163.00,7.73,,680295
,680295
won match,1,1,0,0,0,-,326,2,253,163.00,7.73,,680295
lost match,1,0,1,0,0,0.000,322,8,300,40.25,6.44,,680295
,680295
won fielding first,1,1,0,0,0,-,326,2,253,163.00,7.73,,680295
lost batting first,1,0,1,0,0,0.000,322,8,300,40.25,6.44,,680295
,680295
1st match in series,1,1,1,0,0,1.000,648,10,553,64.80,7.03,,680295
overall,5,5,5,0,0,1.000,2629,79,2918,33.27,5.40,Profile,942501
Afghanistan,5,3,2,0,0,1.500,1345,38,1491,35.39,5.41,,942501
Ireland,5,2,3,0,0,0.666,1284,41,1427,31.31,5.39,,942501
,942501
neutral,5,5,5,0,0,1.000,2629,79,2918,33.27,5.40,,942501
,942501
2010s,5,5,5,0,0,1.000,2629,79,2918,33.27,5.40,,942501
,942501
won the toss,5,2,3,0,0,0.666,1343,45,1488,29.84,5.41,,942501
lost the toss,5,3,2,0,0,1.500,1286,34,1430,37.82,5.39,,942501
,942501
won toss & batted,5,2,3,0,0,0.666,1343,45,1488,29.84,5.41,,942501
lost toss & fielded,5,3,2,0,0,1.500,1286,34,1430,37.82,5.39,,942501
,942501
matches batting first,5,2,3,0,0,0.666,1343,45,1488,29.84,5.41,,942501
matches fielding first,5,3,2,0,0,1.500,1286,34,1430,37.82,5.39,,942501
,942501
1st match innings,5,2,3,0,0,0.666,1343,45,1488,29.84,5.41,,942501
2nd match innings,5,3,2,0,0,1.500,1286,34,1430,37.82,5.39,,942501
,942501
won match,5,5,0,0,0,-,1350,31,1464,43.54,5.53,,942501
lost match,5,0,5,0,0,0.000,1279,48,1454,26.64,5.27,,942501
,942501
won batting first,2,2,0,0,0,-,630,17,600,37.05,6.30,,942501
won fielding first,3,3,0,0,0,-,720,14,864,51.42,5.00,,942501
lost batting first,3,0,3,0,0,0.000,713,28,888,25.46,4.81,,942501
lost fielding first,2,0,2,0,0,0.000,566,20,566,28.30,6.00,,942501
,942501
1st match in series,1,1,1,0,0,1.000,554,17,581,32.58,5.72,,942501
2nd match in series,1,1,1,0,0,1.000,642,20,585,32.10,6.58,,942501
3rd match in series,1,1,1,0,0,1.000,529,12,591,44.08,5.37,,942501
4th match in series,1,1,1,0,0,1.000,444,17,580,26.11,4.59,,942501
5th match in series,1,1,1,0,0,1.000,460,13,581,35.38,4.75,,942501
overall,1,1,1,0,0,1.000,209,11,280,19.00,4.47,Profile,1120086
India,1,1,0,0,0,-,105,1,89,105.00,7.07,,1120086
West Indies,1,0,1,0,0,0.000,104,10,191,10.40,3.26,,1120086
,1120086
home,1,1,0,0,0,-,105,1,89,105.00,7.07,,1120086
away,1,0,1,0,0,0.000,104,10,191,10.40,3.26,,1120086
,1120086
2010s,1,1,1,0,0,1.000,209,11,280,19.00,4.47,,1120086
,1120086
won the toss,1,0,1,0,0,0.000,104,10,191,10.40,3.26,,1120086
lost the toss,1,1,0,0,0,-,105,1,89,105.00,7.07,,1120086
,1120086
won toss & batted,1,0,1,0,0,0.000,104,10,191,10.40,3.26,,1120086
lost toss & fielded,1,1,0,0,0,-,105,1,89,105.00,7.07,,1120086
,1120086
matches batting first,1,0,1,0,0,0.000,104,10,191,10.40,3.26,,1120086
matches fielding first,1,1,0,0,0,-,105,1,89,105.00,7.07,,1120086
,1120086
1st match innings,1,0,1,0,0,0.000,104,10,191,10.40,3.26,,1120086
2nd match innings,1,1,0,0,0,-,105,1,89,105.00,7.07,,1120086
,1120086
won match,1,1,0,0,0,-,105,1,89,105.00,7.07,,1120086
lost match,1,0,1,0,0,0.000,104,10,191,10.40,3.26,,1120086
,1120086
won fielding first,1,1,0,0,0,-,105,1,89,105.00,7.07,,1120086
lost batting first,1,0,1,0,0,0.000,104,10,191,10.40,3.26,,1120086
,1120086
5th match in series,1,1,1,0,0,1.000,209,11,280,19.00,4.47,,1120086
overall,2,2,2,0,0,1.000,811,34,981,23.85,4.96,Profile,1126475
Australia,2,0,2,0,0,0.000,399,20,519,19.95,4.61,,1126475
England,1,1,0,0,0,-,259,10,286,25.90,5.43,,1126475
South Africa,1,1,0,0,0,-,153,4,176,38.25,5.21,,1126475
,1126475
home,2,0,2,0,0,0.000,399,20,519,19.95,4.61,,1126475
away,2,2,0,0,0,-,412,14,462,29.42,5.35,,1126475
,1126475
2010s,2,2,2,0,0,1.000,811,34,981,23.85,4.96,,1126475
,1126475
won the toss,2,1,1,0,0,1.000,400,14,466,28.57,5.15,,1126475
lost the toss,2,1,1,0,0,1.000,411,20,515,20.55,4.78,,1126475
,1126475
won toss & fielded,2,1,1,0,0,1.000,400,14,466,28.57,5.15,,1126475
lost toss & sent in,2,1,1,0,0,1.000,411,20,515,20.55,4.78,,1126475
,1126475
matches batting first,2,1,1,0,0,1.000,411,20,515,20.55,4.78,,1126475
matches fielding first,2,1,1,0,0,1.000,400,14,466,28.57,5.15,,1126475
,1126475
1st match innings,2,1,1,0,0,1.000,411,20,515,20.55,4.78,,1126475
2nd match innings,2,1,1,0,0,1.000,400,14,466,28.57,5.15,,1126475
,1126475
won match,2,2,0,0,0,-,412,14,462,29.42,5.35,,1126475
lost match,2,0,2,0,0,0.000,399,20,519,19.95,4.61,,1126475
,1126475
won batting first,1,1,0,0,0,-,259,10,286,25.90,5.43,,1126475
won fielding first,1,1,0,0,0,-,153,4,176,38.25,5.21,,1126475
lost batting first,1,0,1,0,0,0.000,152,10,229,15.20,3.98,,1126475
lost fielding first,1,0,1,0,0,0.000,247,10,290,24.70,5.11,,1126475
,1126475
1st match in series,1,1,1,0,0,1.000,305,14,405,21.78,4.51,,1126475
5th match in series,1,1,1,0,0,1.000,506,20,576,25.30,5.27,,1126475
overall,5,4,4,0,1,1.000,1864,67,2524,27.82,4.43,Profile,1145946
Afghanistan,5,2,2,0,1,1.000,1110,36,1437,30.83,4.63,,1145946
Ireland,5,2,2,0,1,1.000,754,31,1087,24.32,4.16,,1145946
,1145946
neutral,5,4,4,0,1,1.000,1864,67,2524,27.82,4.43,,1145946
,1145946
2010s,5,4,4,0,1,1.000,1864,67,2524,27.82,4.43,,1145946
,1145946
won the toss,5,1,3,0,1,0.333,1000,40,1384,25.00,4.33,,1145946
lost the toss,5,3,1,0,1,3.000,864,27,1140,32.00,4.54,,1145946
,1145946
won toss & batted,3,0,2,0,1,0.000,667,25,887,26.68,4.51,,1145946
won toss & fielded,2,1,1,0,0,1.000,333,15,497,22.20,4.02,,1145946
lost toss & sent in,2,1,1,0,0,1.000,439,16,595,27.43,4.42,,1145946
lost toss & fielded,3,2,0,0,1,-,425,11,545,38.63,4.67,,1145946
,1145946
matches batting first,5,1,3,0,1,0.333,1106,41,1482,26.97,4.47,,1145946
matches fielding first,5,3,1,0,1,3.000,758,26,1042,29.15,4.36,,1145946
,1145946
1st match innings,5,1,3,0,1,0.333,1106,41,1482,26.97,4.47,,1145946
2nd match innings,4,3,1,0,0,3.000,758,26,1042,29.15,4.36,,1145946
,1145946
won match,4,4,0,0,0,-,867,26,1124,33.34,4.62,,1145946
lost match,4,0,4,0,0,0.000,747,34,1109,21.97,4.04,,1145946
no result,1,0,0,0,1,0.000,250,7,291,35.71,5.15,,1145946
,1145946
won batting first,1,1,0,0,0,-,223,10,295,22.30,4.53,,1145946
won fielding first,3,3,0,0,0,-,644,16,829,40.25,4.66,,1145946
lost batting first,3,0,3,0,0,0.000,633,24,896,26.37,4.23,,1145946
lost fielding first,1,0,1,0,0,0.000,114,10,213,11.40,3.21,,1145946
no result batting first,1,0,0,0,1,0.000,250,7,291,35.71,5.15,,1145946
no result fielding first,1,0,0,0,1,0.000,0,0,0,-,-,,1145946
,1145946
1st match in series,1,1,1,0,0,1.000,326,15,547,21.73,3.57,,1145946
2nd match in series,1,0,0,0,1,0.000,250,7,291,35.71,5.15,,1145946
3rd match in series,1,1,1,0,0,1.000,516,14,594,36.85,5.21,,1145946
4th match in series,1,1,1,0,0,1.000,337,20,508,16.85,3.98,,1145946
5th match in series,1,1,1,0,0,1.000,435,11,584,39.54,4.46,,1145946
